review,rating
"aplikasinya agak berat dari lazada terkadang loading, tolong di kasih detail produknya supaya kita yang lihat komposisinya mudah di ketahui",5
bagus dan sangat membantu,5
responsif dalam menanggapi keluhan pelanggan,5
tepat waktu harga murah 👍,4
seruu bangettt bisa belanja online lewat Shoope iniii semua barang 😄,5
belanja di shopee sangat memuaskan.. banyak voucer gratis dan discount serta gratis ongkir.. 😊,5
"notifikasinya suka ngeganggu, saya orangnya emang kurang suka diganggu. maaf",2
mantap belanja d sini,5
"app error tidak bisa bayar check out menggunakan shoppe pay padahal nominal saldo berkurang tapi pembayaran gagal, d suruh ke cs tpi tidak memberi penjelasan yg berguna malah di suruh restart hp doang",1
Good bgt. bnyk promonyaa,5
semoga kedepannya lebih baik lagi,5
bagus,5
bagus,5
baik,4
okee banget.👍👍,5
👍👍,5
semua barang yang aku beli lewat Shopee tdk pernah mengecewakan,5
mantap,5
kecewa dengan shoppe pay latter. tunggakan sudah d slsaikan. tp akun masih d bekukan,1
sangatt memuaskan shoopy terimakasih shoopy sangat membantu saya dan keluarga jgn ragu beli di shoopy barangnya bagus2 toko nya amanah,5
bagus bgt,5
bagusss,5
sangat baik,5
aplikasi yang bagus untuk berbelanja,5
"sumpah nih aplikasi bad bgt, buat bayar qris bermasalah kaga bisa2, buat transfer juga kaga bisa2, beli pulsa kaga bisa, bayar listrik jg kaga bisa, udah ATM dimanapun keseringan bermasalah...pada niat ga sih bikin aplikasi, pelayanan 0 besar",1
gak bisa COD ke kaltim,1
"Skr Tiap kali buka apk langsung ke video teot2 ga jelas, kalo malem jadi tambah berisik",3
kualitan pengiriman menurun,1
menbantu untuk belanja dan serba ada,5
best application,5
good,5
sangat membantu,5
sangat membantu,5
sangat membantu,5
sangat puas belanja di shopee,5
ok perlu ditingkat kecepatan pengiriman walaupun ada potongan ongkir,4
"payah pengiriman makin kesini makin ga bener gimana si ini sebelumnya udah percaya 100% dibikin jadi ngerusak penilaian tolong kaya sebelum""nya aja kurirnya udah afal daerah alamat rumah jadi ga pusing nyari ini udah ditunda 1 hari sampe sekarang paket belum sampe"" tapi bukti foto pengiriman udah di upload",3
"Saya pengguna shopee sudah lama Setiap komplain cepat di tanggapi Tp pas bulan kemaren saya menggunakan qris shopee untuk berbelanja tp dana nya tidak masuk ke toko sampai sekarang. Bukti dan transaksi sudah saya kasih tp di suruh nunggu 18hr,3hr dan 3 hr kerja lagi saya cape dana saya tidak di kembalian. Untuk semua pengguna qris shopee berhati2. Uang 360 tidak berharga buat kalian tp buat saya berharga. Terimakasih",1
"sangat mudah dan nyaman belanja di shopee,saya sangat suka belanja di shopee",5
baik,5
aplikasi yang bagus untuk shoping 👍,5
belanja lebih mudah,5
"aplikasinya bagus kok,cuma klo ada ongkirnya ga keliatan",4
Cukup baik belanja di shopee,4
tepat waktu,5
paling aman belanja,5
sangat sangat membantu apa lagi sekarang kurir nya mau masuk ke pelosok,5
baik,5
ok,5
suka sekali,5
woke lah,5
ok,5
baik,4
gue belanja dishopee hemat end asik menengu pesanan kita,5
"Makin hari makin jelek, awal buka langsung kehalang pop up promo kadang langsung disuguhkan ke video live mana videonya macet pula.",1
ada kurir kirim barang tapi gak ke pemiliknya dan tidak hubungi nomer yng ada di nota pembelian...sampe sekarang tak tahu barang kemana padahal sudah bayar cash 🤦 tolong donk tanggung jawabnya sebagai pengantar barang jangan laporan selesai tapi barang tak sampe kepemilikannya👌,3
bagus,4
aplikasi andalanku,5
Shopee semenjak ga sama jnt lagi sekarang lelet pengiriman lama lebih seminggu ❌💁🏻‍♂️,1
belanja puas hanya di shoper,5
baik sekali shopee,5
saya suka belanja di aplikasi ni kurir nya ramah2,5
Saya puas dengan dengan barang tersebut,5
baik,5
Lemooot banget Apk skrg.. Apalagi pas Game bubble.. niat main game buat hilangin penat malah Bikin stress..!,2
mantap sekali,5
paling enak belanja di shoope,5
amanah,5
tempat buat hiling yg ga perlu capek,5
"minyaknya sangat bagus sekali untuk istri saya,terima kasih.",3
sekarang biaya penanganan nya mahal bgt sampe 4rb bentar lagi udh nyamain harga ongkir 😔😔,4
Harga bagus dan selama ini pakai Shopee belum pernah ada keluhan. Semoga sukses selalu.,5
aplikasi yg bagus dan baik,5
oke,4
"semenjak putus kontrak sm jnt jd ga jls, saya udh 3 kali beli barang baru' ini pantofel 2 kali di akun yg sama karna yg pertama kena cancel, 1 lg kispray udh hampir 2 minggu barangnya ga sampe', ujung' nya di cancel dari shopee nya",2
biarkan bintang yg bicara😀😀😀,5
"perbaiki jasa kurir mu , , kurir paling lambat dari sekian banyak nya brand kurir",1
Nice,5
Sophie makin jaya,5
"Tolong kembalikan ekspedisi J&T. Pake expedisi SPX paket hilang terus perasaan. Udah bikin laporan tapi sama aja ngga ada solusi, suruh nunggu mulu & lama banget prosesnya. Paling ujung ujungnya paket saja hilang juga nanti kayak biasanya",1
mantap terima kasih shopee🙏,5
"permainan shopee tanam di blokir tanpa sebab karena pelanggaran aturan ,ditanyaaturan yg mn...gk bs jwb karena emang sy gk melanggar aturan...sistem shopee aneeh kdng sering ngelag sendiri...",2
alhamdulillah sesuai pesannan,5
sangat membantu,5
baik,5
"iklan menggangu, Sadat saya main game lalu ada iklan shopee seketika Langsung nge crash, dan saya sudah bosan melihat iklan mu, tolong kurangi iklan nya dev",1
baik,5
"sekarang makin bagus pelayanannya, banyak diskon, terutama ongkir yg bisa 0 Rp. Pengembalian barang yang tidak sesuai juga mudah.",5
"bagus, 🙏🏻",5
praktis untuk transaksi online,5
"bagus apkikasinya, lengkap barang barangya, murah murah harganya",5
ok,5
bagus,5
Alkhmdulillh shope sekarang sdh sangat memuaskan pelayanannya dan produknya juga bagus,5
sangat membantu untuk segala keperluan ku,5
Pengirimannya gak jelas gak mutu busuk diundur terus estimasi tiba seharusnya tanggal 18 jadi tanggal 19 dan sampai tanggal 19 belom sampai busuk,1
mending jnt pengiriman cepat pake spx lambat,4
fantastic,5
good job,5
ok pertahankan pelayanan yg sdh baik,4
ok,5
aku suka semua yang kubutuhkan tinggal klik aja,5
"agak kecewa dengan Potongan saat ini ,sebagai produsen yang cetak lbh kecil margin nya 3 banding 7 sama Si Oren 😇",4
"Shopee banyak voucher ongkir, memudahkan saya belanja dari luar pulau..",5
bagus,5
bagus,5
Kenapa sekarang semua chat ke penjual dibalas AI ? jadi pembeli ga dapat info real,1
pengantaran yg cepat,5
puas,5
belanja online terbaik,5
terpercaya...mantap !!!!,5
top dari dulu saya pake ini mamang mantap,5
puas,5
"Suka banget pake shopee, aku yang suka mager jadi sangat membantu kalo butuh sesuatu",5
sangat puas belanja di shopee,5
"sangat membantu. kadang malas belanja keluar, dgn shopee semua teratasi. mantap!!. sering-sering diadakan bonus ya'''",5
Rutin tiap hari order barang di aplikasi ini,5
sy senang memiliki apl shopee memudahkan berbelanja secara online tanpa harus keluar rumah,5
"Suka bgt ama aplikasi shopee,mudah""an limit na bisa bertambah dan spaylater na bisa d gunakan tanpa hambatan🙏",5
aplikasin sangat berguna,5
sangat membantu bagi keluarga dan saya untuk bisa mengatasi masalah belanja yang serba simpel dirumah.,5
sanggat membantu,5
oke,5
mudah²an barang yang kami pesan sesuai dengan gambar dan juga kualitasnya... Bravo buat Shopee...,5
top sekali,5
sangat membantu sekali,5
Uas beli di shopee,1
makin kesini pengiriman nya makin lama,4
Baguss,5
hebat gak ada ongkirnya tidak seperti toko sebelah ongkirnya mahalllll,5
baguss,5
"kurir banyak yang gak amanah, alasan kejar target bla², buruk",1
👍bagusnya,5
"sangat membantu, pelayanan cepat dan terpercaya",5
everything is okay,5
jos,5
𝒃𝒂𝒈𝒖𝒔 𝒃𝒏𝒚𝒂𝒌 𝒅𝒊𝒔𝒌𝒐𝒏,5
cepat dan aman,5
"haii,aku member silver di shopee. aku mau saran yaaa kalo misalkan kita buka shopee tu jangan langsung ke Live&Video. kasian yg hp ny nge Lag min. kayak aku,jd ny kesusahan bukanya jd lag. trus juga kn aku ada buat pesanan. nah,itu kenapa pas aku mau lacak ada tulisan muat halaman ulang. trus pas aku klik coba lagi,malah ga bisa. keluar dari apl nya malahan. jadi,tolong diperbaiki yaaa",3
ui ux terlalu banyak gimmik,4
terimakasih banyak karena adanya aplikasi shopee,5
Shopee is the Best Tidak pernah belanja di online shopp selain di SHOPEE,5
selalu Ter baik,5
bagus,5
seneng belanja di shopee bnyak bouchernya,5
mantab,5
"senang belanja di sini sering dapat gratis ongkir,hanya saja pengirimanya agak lama sampainya karna bukan jnt expres lagi",5
knapa bayar item shopee ngak pake kode barcode qris aja? jadi bisa byar ke semua e wallet,4
"belanja di shopee mantaap,,, bagi yg hoby shopeng ,dwonloud saja aplikadinya",5
BAGUSSSS BANGETTTTT,5
aplikasi belanja jaman now,5
bagus,5
perfect,5
bagus,4
tempat favorit aku,5
cari barang lengkap dengan ongkir yang ringan,5
terpercaya,5
terasa nyaman belanja di shopee tapi entah kenapa belakangan ini shopee susah di buka /terkadang ada kalimat shopee tdk merespons,5
oke,5
system pembayaranx bagus,5
"mohon direview dan dievaluasi lagi.. sekarang biaya pengiriman susah dapat gratis ongkir,, ato karena biaya pengiriman naik yah.. terima kasih..",5
sangat bagus,5
Shope sangat baik dan bagus pelayanan kepada konsumen,5
maaf banget saya cuma bisa memberi bintang 2 dikarenakan saya mengalami keresahan di akun shopee saya yaitu masalah yang setiap mau beli barang pembayarannya COD tapi di situ ada tulisan alamat Anda tidak mendukung padahal alamat saya sangat mendukung sekali untuk sistem COD tolong di bantu 🙏🙏,2
bagus,5
baik dalam pengiriman,5
HATI2 DENGAN APLIKASI INI YA KETIKA KAMU MEMBELI BARANG TAPI RUSAK SUDAH DIBUKTIKAN LEWAT UNBOXING TAPI SAMA SEKALI TIDAK DIPEDULIKAN SAMA SI APLIKASI INI JUSTRU MENYUDUTKAN PEMBELI DAN MENDUKUNG PENJUAL PENIPU KARENA SHOPEE DAPET KOMISI DARI PENJUALNYA MENDING UNISTAL RAME2,1
murah dan amanah,5
bagus,4
ok,5
pesen paket pake pengiriman instant kurirnya kena macet ...malah minta ongkir.. shopee gimana ya... gaji kurir nya kurang kali ya .. min jujur saya nyesel pake pengiriman instant,1
"Shopee dapat mempermudah belanja melalui online,mantab",5
"terima kasih barang nya sudah d terima,peking nya rapi,kulir nya ramah,dan barang nya lumayan bagus dg harga segitu,",5
"terimakasih shoppe sudah bertanggung jawab , untuk penjual yang tidak jujur",5
sangat baik dan memuaskan,5
"sangat memuaskan, blnja jdi lebih hemat . tetapi lodingnya kdang suka lama.",5
pelayanan cepat dan tanggung jawab.,5
mantapppp,5
shoppee paling bagus,5
😇,5
"Belanja online paling aman, nyaman,mudah,lengkap apapun ada, banyak diskon,bebas ongkir,belanja puas dapat koin,maen game dapat koin.pelayan kurir bagus, ramah, amanah",5
bermanfaat untuk orang yang malas keluar belanja dengan harga harga yang terjangkau serta kualitas yang bagus,5
terimakasih kepada shope.,5
"trimakasih shopee ,sangat mempermudah belanja,",5
sangat membantu dan mempermudah,4
berguna sekali,5
pengiriman tidak tepat waktu,3
Bisa diandalkan...,5
sangat mudah cari barang di soppe murah lgi,5
saya suka dengan apl ini.... tapi sayang masih banyak pedagang yang gak amanah...,3
BARANG SAYA HILANG PENGAJUAN PENGEMBALIAN SAMPAI 3X,1
mantap bisa buat belanja no ribet,5
"semoga tetap menjaga toko"" yg amanah",5
iklan mlu babi,1
pelayanan nya bikin lebih baik lagi,5
mantap 👍⭐⭐⭐⭐⭐,5
byk gratis ongkir jd recommend bgt deh buat pngguna,5
mantap,5
sangat puas,5
"pengiriman cepat , dan kurir ramah",5
keren,5
mantap,5
aplikasi berbelanja sangat bagus dan sangat baik makasih shopee.,5
aku sangat senang menggunakan apk shoppee ini karna aku tim yg mageran belanja keluarr jadi kebantu makasii shopeee udah mempermudah hari hari akuuu😍😍,5
sangat bisa d percaya,5
saya agak kecewa sama proses pengiriman anteraja dari jakarta Utara ke Tangerang 2 hari g sampe malah 3 hari hitungan nya beda sama j&t dari bandung ke Tangerang pesen malam di serahkan ke jasa kirim nya siang besok nya sampe cuma sehari aja saya saranin blacklist aja pengiriman dari anteraja banyak yg kecewa soal nya,5
luar biasa,4
aplikasi yg sangat membantu dalam Berbelanja Online.. trima kasih shopee tehe best for you aplikasi..🙏🙂,5
sangat puass,5
puas banget... 😘 semoga toko2 nya selalu amanah...,5
"banyak promo murah, pengiriman cepat dan barangnya bagus2",5
good,5
sangat bagus pelayanan nya cepat dan tepat waktu semoga kedepannya makin cepat lagi,5
shopee memang mantap,5
Semakin Meningkat service pengiriman shopee.🙏👍🌟💯,5
suka dengan aplikasi ini karena sering belanja online karena kadang males mau belanja diluar suka juga kadang ada promo disini sebel kalau ada toko yg TDK amanah semoga pihak shopee bisa menindak toko yg TDK amanah,5
👍,5
keren,5
sekarang sudah bnyak akun2 bodong yg jual barang gak sesuai pesanan ya..,3
shopee top,5
semoga bnyk diskon 😍🥰,5
"paket saya tertahan selama 8 hari dilokasi puloampel hub. menggunakan jasa kirim SPX sangat lambat sangat pea asu. penjelasan dishope hanya ""telah disortir dilokasi puloampel"" terus menerus sampai sekarang belum sampe paket saya",1
mudah cepat dan banyak barang tersedia,5
bagus,5
sangat suka mempermudah pembelian,5
the best,5
Alhamdulillah dengan ada shopee belanja lebih gampang dan selalu memberikan yg terbaik.,5
jos pertahankan 💪,5
baguss,5
sering dapat gratis ongkir dan banyak toko pilihan,5
bsik,4
sangatt membantu kaum² magerrr,5
sangat baik,5
sangat membatu,5
apk terbaik,5
dapat memudahkan membeli dan harga nya cukup terjangkau,5
sukses,5
sya sangat suka shopee krna blnja appun sangat mudah dan sesuai dan amanah sya ksih bintang 5,5
sangat bagus,5
"bikin kesel, sekarang shoope kalo buka langsung ke vidio atau g shoope live g ke beranda mana pas keluar audio nya masih nyala, tolong lah shoope bukan tiktok cuk",1
aplikasi yg sangat bermanfaat bagi pengguna 👍🏻👍🏻👍🏻,5
mudah dapat gratis ongkir,5
pelayanan yg bagus,5
puasss,5
good aplication,5
web nya nyuruh aku login Mulu padahal aku mau liat-liat dulu jadi badmood gak jadi beli.,1
mantap,5
shopee selalu di hati,5
"gini amat nasibku, baru top up shopeepay, akun ku langsung diblokir oleh pihak shopee",1
kecewa karena lama sampai barang ke tpt tujuan,2
bagussssssssss,5
sangat memuaskan,5
bgus,5
makin mudah cari barang yang butuhkan,5
pesanan sampai tujuan ★★★★★,5
shopee sangat amanah barang tidak sesuai mudah mengembalikannya,5
semangkin mudahh adanya shopee..nongkrong di rumah sambil belanjA,5
oke,5
nyoba akun baru. mantap 👍,5
keren sangat membantu,5
shopee ini tempat belanja yg aman,5
kadang kala blnja di shope,4
sekarang pesanan saya tidak bisa cod,5
Alhamdulillah,4
shopei memang mantap,5
mantab,5
luar biasa,5
bagus,5
cepat bagus,5
sangat membantu dalam pembelanjaan online,5
lebih santai dalam belanja,5
sangat baik,5
tolong perbaiki jasa instant .. dulu 1hari nyampe sekarang malah 2 hari nyampe .apa fungsi jasa instant ?,1
lebih maxsimalkan lagi laynannya biar lebih the best,5
Terbaik banget,5
sangat baik,5
cukup membantu dalam berbelanja online.,5
selalu memudahkan proses pengiriman dan sellu tepat waktu,5
cukup membantu,5
banyak penipuan,1
"Poko ny belanja di shopee memuas kn gak usah pergi ke pasar, atau jlan ke mall aman terpercaya pula the best Poko nyaa",5
bagus sekali,5
"makin jaya shopee,..makasih ya🙏🏻",5
"shopee sangat membantuku dalam keperluan belanja rumah tangga, terima kasih shopee",5
jos,5
Bintang yg bicara Ok BossQu,5
sangat puas belanja di shopee semua ada,5
shoppe harganya murah dan berkualitas dan juga shoppe barang nya bagus bagus ☺️,5
mantap,5
pngriman nya sangat cepat n respon baik,5
sangat membantu,5
mantab cepat tepat,5
jangan menerima barang yg sifatnya jelek atau oalsu,5
kurir shope exp lu gajelass,1
bagus,3
lebih cepet,5
puas bingit,5
"Susah sekali login dg QR, hrus bbrp kali diulang",3
pelayanan bgus,5
bagus banget,5
bagus,5
bagus sih tapi kurirnya sring batalim paket padhal blom kerumah,5
barang yang di tawarkan berkualitas,5
mantap,5
"Sejauh ini pakai shopee aman aman aja,,",5
puassd,5
sangat membantu,5
Ekspedisinya SPX ga siap pick up paket tapi ekspedisi yg jalan lancar jalan kek J&T malah di cut off,1
cepat pelayanan sesuai brAng yg kita beli,5
pengiriman tepat waktu dan amanah..,5
memuaskan,5
Aplikasi yang memudahkan konsumen,5
Pengiriman baik cepat dan akurat,5
bagus,5
keren shopee gak kaya sebelah,5
bagus,4
pakai shopee selalu ceoat nyampainya,5
Apk stress lelet bet anj,1
Aplikasi jual beli online Terbaik,5
Siip,5
shopee is the best deh❤️👍 mau apapun ada murah lagi beserta terjamin aman tanpa penipuan terimakasih shopee🥰🥰❤️,5
menarik,5
memuaskan,5
cepat dan amanah,5
bagus banget buat beli beli gak usah keluar rumah tinggal tunggu beberapa hari gitu nyampee di tempat🙌🏻😻🎀,5
mantap lah cuma kadang lama baru sampai barang nya,5
baru aja menggunakan shopee sdh kecewa .masalahnya kurir sdh mengirim foto barang sdh nyampe k depan rumah tapi malah d bawa balik dan tunda k besok secara sepihak padahal sy sdh nungu2 dari pagi .kenapa gk telfon terlebih dahulu dan tidak ada nomer telfon kurir seolah 2 ini kesalahan pembeli,2
anjayy,5
mantap,5
setiap pesanan selalu sesuai orderan dan amanah serta memuaskan.terima kasih shopee semoga terpercaya selalu,5
"Senang belanja di Shopee..Semoga sukses, lancar..shopee harganya lebih murah dengan di pasar.",5
bikin kecewa sekarang Shopie pengiriman nya selalu telat ga kaya biasanya bikin MLS cek out jadinya tolong dong di bikin no jasa kirim biar bisa komplain atau bisa ambil barang langsung sendri ke gudang nya,3
jujur aplikasi ini bagus aku suka bangettt dan ada bnyak gratis ongkir lagii,5
good,5
minus 100 kalau ada,1
"terpercaya, dan best online shop👍👍",5
aplikasi nya bagus bgt tapi kok shopee aku gak bisa cod,5
Pelayanan baik dan barang dagangannya berkualitas. Semakin baik dan banyak promo lagi kedepan untuk lebih memuaskan pelanggan lagi. terimakasih shopee,5
tolong kecepatan pengiriman diusahakan lebih cepat dari J&T,5
ok,5
ok lah,5
semoga lebih baik,5
shopee gak mau membantu pembeli. aku pesan barang 17 april tapi masih belum di kemas² pas tanya yg penjual dikirim 19 mei. aku batalkan beli barang mala di.tolak pembeli. shopee cari untung saja gak memberi kelonggaran pembeli. harga 160ribu pula shopee korup,1
